banglore,chennai,delhi,faridabad,ghaziabad,gurgaon,hyderabad,mumbai,noida,pune,Don't Know,East,North,North-East,North-West,South,South-East,South-West,West,Borewell,Both,Corporation,Apartment,Gated Community,Independent Floor/builder Floor,Independent House/villa,Furnishing,Bathroom,Security,BHK,Parking,Age_Building,Balcony,Price_per_sqft,Area_transform,Rent_transform
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,5,0,27.77777777777778,5.19295685089021,70.71067811865476
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,1,0,30.0,6.214608098422191,122.47448713915891
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,5,0,14.444444444444445,6.802394763324311,114.0175425099138
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,5,2,13.88888888888889,6.579251212010101,100.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,4,3,2,0,26.041666666666668,7.783224016336037,250.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,2,0,13.0,5.991464547107982,72.11102550927978
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,3,2,2,6.234413965087282,7.38025578842646,100.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,0,1,1,23.75,6.684611727667927,137.84048752090223
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,0,27.77777777777778,5.886104031450156,100.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,3,5,1,10.0,6.802394763324311,94.86832980505137
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,0,1,0,22.22222222222222,6.579251212010101,126.49110640673517
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,3,0,18.333333333333332,6.396929655216146,104.88088481701516
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,1,2,1,18.333333333333332,6.396929655216146,104.88088481701516
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,4,4,17.5,5.991464547107982,83.66600265340756
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,1,2,0,18.803418803418804,6.371611847231857,104.88088481701516
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,3,3,1,34.22053231939164,6.26530121273771,134.16407864998737
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,1,1,1,10.0,6.214608098422191,70.71067811865476
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,2,2,2,27.77777777777778,6.802394763324311,158.11388300841898
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,3,1,3,3,3,3,55.55555555555556,7.495541943884256,316.22776601683796
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,3,3,1,1,28.125,7.3777589082278725,212.13203435596427
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,3,2,0,34.39153439153439,6.628041376179533,161.24515496597098
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,0,22.22222222222222,5.41610040220442,70.71067811865476
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,1,20.0,5.41610040220442,67.08203932499369
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,2,0,22.5,6.396929655216146,116.1895003862225
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,5,0,36.666666666666664,5.0106352940962555,74.16198487095663
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,3,3,1,17.066666666666666,6.620073206530356,113.13708498984761
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,3,5,1,11.428571428571429,6.551080335043404,89.44271909999159
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,2,3,1,30.0,6.1092475827643655,116.1895003862225
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,3,3,5,1,13.88888888888889,6.802394763324311,111.80339887498948
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,3,1,2,20.0,6.551080335043404,118.32159566199232
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,3,1,2,23.46153846153846,7.170119543449628,174.64249196572982
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,18.8,5.521460917862246,68.55654600401044
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,3,1,14.444444444444445,6.1092475827643655,80.62257748298549
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,3,4,0,16.666666666666668,6.579251212010101,109.54451150103323
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,2,1,1,2,24.0,6.214608098422191,109.54451150103323
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,3,3,1,3,20.8,7.1308988302963465,161.24515496597098
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,3,2,1,2,33.333333333333336,7.313220387090301,223.60679774997897
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,1,1,2,23.0,6.907755278982137,151.65750888103102
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,4,1,15.712682379349046,6.792344427470809,118.32159566199232
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,2,0,3,0,17.142857142857142,6.551080335043404,109.54451150103323
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,5,0,44.44444444444444,5.41610040220442,100.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,2,0,17.424242424242426,6.492239835020471,107.23805294763608
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,4,1,3,1,49.95004995004995,6.90875477931522,223.60679774997897
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,1,3,0,25.714285714285715,5.857933154483459,94.86832980505137
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,3,5,0,11.11111111111111,6.1092475827643655,70.71067811865476
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,3,0,1,1,44.44444444444444,6.51471269087253,173.20508075688772
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,5,1,11.437908496732026,5.723585101952381,59.16079783099616
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,3,3,1,24.444444444444443,6.1092475827643655,104.88088481701516
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,3,0,13.333333333333334,6.1092475827643655,77.45966692414834
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,1,5,0,15.957446808510639,6.62273632394984,109.54451150103323
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,3,0,5,0,37.03703703703704,6.984716320118266,200.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,3,0,16.666666666666668,6.802394763324311,122.47448713915891
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,40.65217391304348,6.131226489483141,136.74794331177344
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,1,1,3,4,1,40.0,6.1092475827643655,134.16407864998737
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,3,2,0,16.666666666666668,6.579251212010101,109.54451150103323
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,3,3,1,1,30.706243602865918,6.884486652042782,173.20508075688772
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,1,1,1,1,1,25.0,5.298317366548036,70.71067811865476
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,3,4,2,13.636363636363637,6.897704943128636,116.1895003862225
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,1,2,1,5,1,20.833333333333332,6.579251212010101,122.47448713915891
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,0,16.363636363636363,6.309918278226516,94.86832980505137
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,3,0,42.13333333333333,5.926926025970411,125.69805089976535
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,34.0,6.396929655216146,142.828568570857
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,18.0,6.214608098422191,94.86832980505137
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,3,2,2,17.666666666666668,7.313220387090301,162.78820596099706
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,1,4,1,16.0,6.214608098422191,89.44271909999159
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,1,1,4,1,40.476190476190474,6.040254711277414,130.38404810405297
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,3,3,1,0,16.666666666666668,7.495541943884256,173.20508075688772
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,2,3,2,1,10.479041916167665,6.504288173536645,83.66600265340756
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,4,3,1,3,13.583333333333334,7.783224016336037,180.55470085267788
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,1,5,0,13.125,6.684611727667927,102.46950765959599
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,2,2,1,3,21.818181818181817,7.003065458786462,154.91933384829667
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,3,0,5,2,22.22222222222222,6.802394763324311,141.4213562373095
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2,3,3,1,22.22222222222222,6.802394763324311,141.4213562373095
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,13.88888888888889,6.29156913955832,86.60254037844386
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,4,1,12.345679012345679,6.959398512133975,114.0175425099138
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1,3,3,1,2,40.74074074074074,7.2078598714324755,234.5207879911715
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,2,1,2,2,22.814814814814813,7.2078598714324755,175.49928774784243
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,3,2,1,21.142857142857142,6.551080335043404,121.6552506059644
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,3,1,1,22.471910112359552,6.09807428216624,100.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,2,3,5,1,40.66022544283414,6.431331081933479,158.90248582070703
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,5,2,16.092814371257486,6.504288173536645,103.6822067666386
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,4,1,13.846153846153847,6.476972362889683,94.86832980505137
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,3,2,1,27.0,6.214608098422191,116.1895003862225
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,3,1,15.74074074074074,6.29156913955832,92.19544457292888
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,1,2,1,14.0,6.620073206530356,102.46950765959599
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,1,2,1,4,1,12.037037037037036,6.29156913955832,80.62257748298549
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,4,1,40.0,5.703782474656201,109.54451150103323
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,1,0,23.59550561797753,6.09807428216624,102.46950765959599
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,0,1,0,28.88888888888889,6.802394763324311,161.24515496597098
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,3,1,0,21.818181818181817,6.309918278226516,109.54451150103323
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,5,2,27.0,6.214608098422191,116.1895003862225
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,3,3,1,0,25.076923076923077,7.170119543449628,180.55470085267788
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,2,0,22.22222222222222,5.752572638825633,83.66600265340756
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,4,1,7.485029940119761,6.504288173536645,70.71067811865476
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,1,4,0,20.6,6.214608098422191,101.4889156509222
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,3,1,1,17.36842105263158,6.856461984594587,128.4523257866513
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,3,2,1,43.03030303030303,5.799092654460526,119.16375287812986
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,1,0,3,2,16.363636363636363,6.309918278226516,94.86832980505137
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,15.555555555555555,6.1092475827643655,83.66600265340756
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,2,1,13.75,5.480638923341991,57.445626465380286
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,2,1,16.25,5.298317366548036,57.0087712549569
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,2,3,1,2,17.73913043478261,7.047517221357296,142.828568570857
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,0,44.87179487179487,5.7430031878094825,118.32159566199232
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,3,4,2,22.388059701492537,6.507277712385012,122.47448713915891
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,2,3,3,2,12.0,6.907755278982137,109.54451150103323
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,1,4,2,14.811490125673249,7.01571242048723,128.4523257866513
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,1,0,27.027027027027028,6.3835066348840055,126.49110640673517
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,3,3,5,0,27.77777777777778,7.495541943884256,223.60679774997897
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,3,0,15.0,5.991464547107982,77.45966692414834
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,2,1,5,1,16.363636363636363,6.309918278226516,94.86832980505137
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,3,2,1,27.40740740740741,6.51471269087253,136.01470508735443
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,1,1,31.11111111111111,6.802394763324311,167.33200530681512
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,0,17.46031746031746,6.4457198193855785,104.88088481701516
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,4,2,20.0,5.521460917862246,70.71067811865476
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,2,0,4,0,25.0,6.684611727667927,141.4213562373095
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,3,1,0,18.666666666666668,5.41610040220442,64.8074069840786
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,2,4,1,12.6,6.907755278982137,112.24972160321825
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,3,5,3,20.454545454545453,5.393627546352362,67.08203932499369
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0,3,2,31.77777777777778,6.1092475827643655,119.58260743101398
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2,0,1,1,28.75,7.090076835776092,185.7417562100671
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,3,1,1,31.632653061224488,6.194405391104672,124.49899597988733
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,4,1,27.272727272727273,6.309918278226516,122.47448713915891
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,3,1,0,33.8235294117647,5.8289456176102075,107.23805294763608
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,3,0,16.25,6.684611727667927,114.0175425099138
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,0,1,2,5.0,6.214608098422191,50.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,4,1,10.0,6.1092475827643655,67.08203932499369
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,1,2,3,2,0,12.0,6.907755278982137,109.54451150103323
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,3,3,1,40.0,6.1092475827643655,134.16407864998737
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,2,3,2,2,13.0,6.907755278982137,114.0175425099138
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,3,1,4,1,10.5,6.907755278982137,102.46950765959599
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,3,2,1,19.375,6.173786103901937,96.43650760992955
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,1,15.44943820224719,5.87493073085203,74.16198487095663
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,4,1,13.48314606741573,6.7912214627261855,109.54451150103323
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,3,3,0,25.641025641025642,6.371611847231857,122.47448713915891
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,4,1,16.129032258064516,6.429719478039138,100.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,4,1,15.873015873015873,6.4457198193855785,100.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,4,1,15.0,6.214608098422191,86.60254037844386
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,4,0,6.5,6.907755278982137,80.62257748298549
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,2,1,13.333333333333334,6.1092475827643655,77.45966692414834
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,4,0,38.73015873015873,5.752572638825633,110.45361017187261
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,1,21.88888888888889,6.802394763324311,140.356688476182
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,1,1,2,24.137931034482758,7.27931883541462,187.08286933869707
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,3,1,19.5,5.991464547107982,88.31760866327846
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,3,2,0,28.0,6.907755278982137,167.33200530681512
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,4,1,18.333333333333332,5.703782474656201,74.16198487095663
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,3,4,1,25.0,5.298317366548036,70.71067811865476
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2,1,3,0,28.40909090909091,6.779921907472252,158.11388300841898
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,1,5,1,31.746031746031747,5.752572638825633,100.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,1,1,35.55555555555556,6.1092475827643655,126.49110640673517
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,3,1,16.666666666666668,6.396929655216146,100.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,3,5,0,20.0,7.090076835776092,154.91933384829667
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,0,12.222222222222221,6.1092475827643655,74.16198487095663
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,3,4,0,10.625,6.684611727667927,92.19544457292888
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,1,35.18518518518518,5.598421958998375,97.46794344808964
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,1,0,23.333333333333332,6.492239835020471,124.09673645990857
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,1,25.0,6.396929655216146,122.47448713915891
